id,target
300000.0,0.356
300001.0,0.454
300002.0,0.308
300003.0,0.395
300004.0,0.744
300005.0,0.383
300006.0,0.462
300007.0,0.213
300008.0,0.42400000000000004
300009.0,0.394
300010.0,0.299
300011.0,0.35
300012.0,0.449
300013.0,0.354
300014.0,0.35800000000000004
300015.0,0.341
300016.0,0.185
300017.0,0.5429999999999999
300018.0,0.507
300019.0,0.503
300020.0,0.3510000000000001
300021.0,0.397
300022.0,0.177
300023.0,0.162
300024.0,0.38299999999999995
300025.0,0.161
300026.0,0.15899999999999997
300027.0,0.22200000000000003
300028.0,0.175
300029.0,0.461
300030.0,0.21400000000000002
300031.0,0.33099999999999996
300032.0,0.28500000000000003
300033.0,0.27199999999999996
300034.0,0.231
300035.0,0.45500000000000007
300036.0,0.272
300037.0,0.155
300038.0,0.40199999999999997
300039.0,0.607
300040.0,0.21000000000000002
300041.0,0.30700000000000005
300042.0,0.21400000000000002
300043.0,0.23199999999999998
300044.0,0.35700000000000004
300045.0,0.289
300046.0,0.093
300047.0,0.41900000000000004
300048.0,0.5760000000000001
300049.0,0.282
300050.0,0.281
300051.0,0.501
300052.0,0.27299999999999996
300053.0,0.128
300054.0,0.561
300055.0,0.21400000000000002
300056.0,0.13999999999999999
300057.0,0.08
300058.0,0.45
300059.0,0.426
300060.0,0.202
300061.0,0.491
300062.0,0.344
300063.0,0.612
300064.0,0.187
300065.0,0.46699999999999997
300066.0,0.277
300067.0,0.294
300068.0,0.41200000000000003
300069.0,0.7550000000000001
300070.0,0.462
300071.0,0.259
300072.0,0.31100000000000005
300073.0,0.315
300074.0,0.24799999999999994
300075.0,0.157
300076.0,0.446
300077.0,0.201
300078.0,0.48
300079.0,0.22400000000000003
300080.0,0.124
300081.0,0.5069999999999999
300082.0,0.746
300083.0,0.23199999999999998
300084.0,0.41200000000000003
300085.0,0.28500000000000003
300086.0,0.40099999999999997
300087.0,0.248
300088.0,0.386
300089.0,0.331
300090.0,0.40599999999999997
300091.0,0.497
300092.0,0.343
300093.0,0.15899999999999997
300094.0,0.4680000000000001
300095.0,0.42800000000000005
300096.0,0.22999999999999998
300097.0,0.425
300098.0,0.176
300099.0,0.238
300100.0,0.127
300101.0,0.527
300102.0,0.305
300103.0,0.185
300104.0,0.378
300105.0,0.20900000000000002
300106.0,0.363
300107.0,0.29300000000000004
300108.0,0.384
300109.0,0.20400000000000001
300110.0,0.28500000000000003
300111.0,0.038
300112.0,0.35300000000000004
300113.0,0.40099999999999997
300114.0,0.258
300115.0,0.22800000000000004
300116.0,0.562
300117.0,0.41
300118.0,0.461
300119.0,0.358
300120.0,0.175
300121.0,0.4640000000000001
300122.0,0.366
300123.0,0.43999999999999995
300124.0,0.28
300125.0,0.379
300126.0,0.27999999999999997
300127.0,0.5290000000000001
300128.0,0.46699999999999997
300129.0,0.5080000000000001
300130.0,0.28700000000000003
300131.0,0.23899999999999996
300132.0,0.307
300133.0,0.48699999999999993
300134.0,0.49799999999999994
300135.0,0.217
300136.0,0.047
300137.0,0.5130000000000001
300138.0,0.725
300139.0,0.382
300140.0,0.39299999999999996
300141.0,0.121
300142.0,0.198
300143.0,0.449
300144.0,0.315
300145.0,0.28200000000000003
300146.0,0.516
300147.0,0.20400000000000001
300148.0,0.378
300149.0,0.16699999999999998
300150.0,0.139
300151.0,0.077
300152.0,0.191
300153.0,0.404
300154.0,0.393
300155.0,0.248
300156.0,0.38499999999999995
300157.0,0.10500000000000001
300158.0,0.281
300159.0,0.188
300160.0,0.223
300161.0,0.296
300162.0,0.262
300163.0,0.24899999999999997
300164.0,0.21799999999999997
300165.0,0.305
300166.0,0.176
300167.0,0.167
300168.0,0.252
300169.0,0.21200000000000002
300170.0,0.409
300171.0,0.636
300172.0,0.13599999999999998
300173.0,0.131
300174.0,0.11800000000000002
300175.0,0.255
300176.0,0.32100000000000006
300177.0,0.517
300178.0,0.25999999999999995
300179.0,0.253
300180.0,0.341
300181.0,0.21800000000000003
300182.0,0.675
300183.0,0.617
300184.0,0.40099999999999997
300185.0,0.492
300186.0,0.177
300187.0,0.178
300188.0,0.49399999999999994
300189.0,0.27
300190.0,0.346
300191.0,0.39099999999999996
300192.0,0.391
300193.0,0.036000000000000004
300194.0,0.299
300195.0,0.10300000000000001
300196.0,0.49000000000000005
300197.0,0.37
300198.0,0.188
300199.0,0.262
300200.0,0.277
300201.0,0.36500000000000005
300202.0,0.40099999999999997
300203.0,0.33799999999999997
300204.0,0.41900000000000004
300205.0,0.45099999999999996
300206.0,0.40800000000000003
300207.0,0.331
300208.0,0.37700000000000006
300209.0,0.33399999999999996
300210.0,0.359
300211.0,0.29500000000000004
300212.0,0.14300000000000002
300213.0,0.42400000000000004
300214.0,0.23899999999999996
300215.0,0.171
300216.0,0.191
300217.0,0.5050000000000001
300218.0,0.094
300219.0,0.092
300220.0,0.261
300221.0,0.23899999999999996
300222.0,0.039
300223.0,0.381
300224.0,0.269
300225.0,0.16699999999999998
300226.0,0.36900000000000005
300227.0,0.24800000000000005
300228.0,0.16999999999999998
300229.0,0.227
300230.0,0.515
300231.0,0.194
300232.0,0.192
300233.0,0.607
300234.0,0.27999999999999997
300235.0,0.398
300236.0,0.192
300237.0,0.314
300238.0,0.18
300239.0,0.188
300240.0,0.10300000000000001
300241.0,0.325
300242.0,0.307
300243.0,0.558
300244.0,0.42699999999999994
300245.0,0.24300000000000002
300246.0,0.5660000000000001
300247.0,0.255
300248.0,0.5109999999999999
300249.0,0.086
300250.0,0.422
300251.0,0.726
300252.0,0.14100000000000001
300253.0,0.358
300254.0,0.563
300255.0,0.309
300256.0,0.298
300257.0,0.174
300258.0,0.314
300259.0,0.409
300260.0,0.7060000000000001
300261.0,0.394
300262.0,0.268
300263.0,0.5369999999999999
300264.0,0.42699999999999994
300265.0,0.19
300266.0,0.37
300267.0,0.381
300268.0,0.25
300269.0,0.458
300270.0,0.538
300271.0,0.351
300272.0,0.413
300273.0,0.28900000000000003
300274.0,0.617
300275.0,0.24499999999999997
300276.0,0.367
300277.0,0.661
300278.0,0.136
300279.0,0.136
300280.0,0.29100000000000004
300281.0,0.177
300282.0,0.307
300283.0,0.10299999999999998
300284.0,0.23600000000000004
300285.0,0.466
300286.0,0.11199999999999999
300287.0,0.254
300288.0,0.568
300289.0,0.477
300290.0,0.434
300291.0,0.137
300292.0,0.30799999999999994
300293.0,0.5519999999999999
300294.0,0.14700000000000002
300295.0,0.11699999999999999
300296.0,0.633
300297.0,0.27399999999999997
300298.0,0.251
300299.0,0.374
300300.0,0.47300000000000003
300301.0,0.534
300302.0,0.155
300303.0,0.161
300304.0,0.562
300305.0,0.34500000000000003
300306.0,0.41200000000000003
300307.0,0.366
300308.0,0.21100000000000002
300309.0,0.167
300310.0,0.296
300311.0,0.06699999999999999
300312.0,0.159
300313.0,0.387
300314.0,0.28900000000000003
300315.0,0.37300000000000005
300316.0,0.2919999999999999
300317.0,0.34900000000000003
300318.0,0.181
300319.0,0.5429999999999999
300320.0,0.543
300321.0,0.277
300322.0,0.381
300323.0,0.089
300324.0,0.221
300325.0,0.34099999999999997
300326.0,0.134
300327.0,0.269
300328.0,0.199
300329.0,0.45999999999999996
300330.0,0.23700000000000002
300331.0,0.29900000000000004
300332.0,0.157
300333.0,0.46699999999999997
300334.0,0.277
300335.0,0.393
300336.0,0.613
300337.0,0.836
300338.0,0.22000000000000003
300339.0,0.259
300340.0,0.45
300341.0,0.323
300342.0,0.33
300343.0,0.10200000000000001
300344.0,0.37
300345.0,0.279
300346.0,0.328
300347.0,0.481
300348.0,0.479
300349.0,0.563
300350.0,0.618
300351.0,0.22599999999999998
300352.0,0.28300000000000003
300353.0,0.366
300354.0,0.585
300355.0,0.326
300356.0,0.194
300357.0,0.48100000000000004
300358.0,0.348
300359.0,0.5599999999999999
300360.0,0.14600000000000002
300361.0,0.42400000000000004
300362.0,0.199
300363.0,0.575
300364.0,0.128
300365.0,0.406
300366.0,0.16499999999999998
300367.0,0.16899999999999998
300368.0,0.267
300369.0,0.092
300370.0,0.213
300371.0,0.26999999999999996
300372.0,0.357
300373.0,0.461
300374.0,0.5429999999999999
300375.0,0.8219999999999998
300376.0,0.5660000000000001
300377.0,0.25
300378.0,0.505
300379.0,0.11599999999999999
300380.0,0.227
300381.0,0.313
300382.0,0.21200000000000002
300383.0,0.297
300384.0,0.544
300385.0,0.45699999999999996
300386.0,0.181
300387.0,0.124
300388.0,0.09400000000000001
300389.0,0.433
300390.0,0.43
300391.0,0.211
300392.0,0.36300000000000004
300393.0,0.11099999999999999
300394.0,0.32999999999999996
300395.0,0.484
300396.0,0.371
300397.0,0.39899999999999997
300398.0,0.41
300399.0,0.417
300400.0,0.663
300401.0,0.575
300402.0,0.3
300403.0,0.347
300404.0,0.31599999999999995
300405.0,0.45499999999999996
300406.0,0.306
300407.0,0.24500000000000002
300408.0,0.28400000000000003
300409.0,0.46799999999999997
300410.0,0.174
300411.0,0.248
300412.0,0.298
300413.0,0.24900000000000003
300414.0,0.29900000000000004
300415.0,0.45600000000000007
300416.0,0.15500000000000003
300417.0,0.43099999999999994
300418.0,0.127
300419.0,0.31
300420.0,0.289
300421.0,0.23400000000000004
300422.0,0.073
300423.0,0.08300000000000002
300424.0,0.082
300425.0,0.291
300426.0,0.303
300427.0,0.172
300428.0,0.198
300429.0,0.244
300430.0,0.254
300431.0,0.13799999999999998
300432.0,0.17099999999999999
300433.0,0.25200000000000006
300434.0,0.40800000000000003
300435.0,0.22399999999999998
300436.0,0.27699999999999997
300437.0,0.119
300438.0,0.093
300439.0,0.21400000000000002
300440.0,0.373
300441.0,0.305
300442.0,0.44799999999999995
300443.0,0.22200000000000003
300444.0,0.281
300445.0,0.131
300446.0,0.538
300447.0,0.5149999999999999
300448.0,0.545
300449.0,0.382
300450.0,0.37
300451.0,0.587
300452.0,0.6209999999999999
300453.0,0.43100000000000005
300454.0,0.231
300455.0,0.32399999999999995
300456.0,0.251
300457.0,0.418
300458.0,0.441
300459.0,0.19
300460.0,0.47000000000000003
300461.0,0.33699999999999997
300462.0,0.252
300463.0,0.213
300464.0,0.385
300465.0,0.191
300466.0,0.20099999999999998
300467.0,0.426
300468.0,0.096
300469.0,0.35
300470.0,0.286
300471.0,0.619
300472.0,0.469
300473.0,0.288
300474.0,0.519
300475.0,0.255
300476.0,0.402
300477.0,0.368
300478.0,0.43600000000000005
300479.0,0.181
300480.0,0.091
300481.0,0.531
300482.0,0.371
300483.0,0.29900000000000004
300484.0,0.098
300485.0,0.067
300486.0,0.48199999999999993
300487.0,0.337
300488.0,0.33599999999999997
300489.0,0.307
300490.0,0.267
300491.0,0.16299999999999998
300492.0,0.522
300493.0,0.244
300494.0,0.28
300495.0,0.069
300496.0,0.14
300497.0,0.16899999999999998
300498.0,0.446
300499.0,0.47300000000000003
300500.0,0.127
300501.0,0.368
300502.0,0.17600000000000002
300503.0,0.514
300504.0,0.23899999999999996
300505.0,0.23900000000000002
300506.0,0.6459999999999999
300507.0,0.082
300508.0,0.33999999999999997
300509.0,0.296
300510.0,0.29700000000000004
300511.0,0.11599999999999999
300512.0,0.08700000000000001
300513.0,0.31
300514.0,0.308
300515.0,0.259
300516.0,0.211
300517.0,0.10300000000000001
300518.0,0.306
300519.0,0.089
300520.0,0.265
300521.0,0.23700000000000002
300522.0,0.24
300523.0,0.28500000000000003
300524.0,0.516
300525.0,0.389
300526.0,0.33499999999999996
300527.0,0.275
300528.0,0.46799999999999997
300529.0,0.238
300530.0,0.292
300531.0,0.15499999999999997
300532.0,0.47700000000000004
300533.0,0.194
300534.0,0.40800000000000003
300535.0,0.127
300536.0,0.48
300537.0,0.186
300538.0,0.396
300539.0,0.503
300540.0,0.299
300541.0,0.298
300542.0,0.15699999999999997
300543.0,0.22999999999999998
300544.0,0.15300000000000002
300545.0,0.28700000000000003
300546.0,0.23899999999999996
300547.0,0.362
300548.0,0.259
300549.0,0.33699999999999997
300550.0,0.175
300551.0,0.349
300552.0,0.40599999999999997
300553.0,0.14100000000000001
300554.0,0.08399999999999999
300555.0,0.45099999999999996
300556.0,0.229
300557.0,0.315
300558.0,0.197
300559.0,0.10800000000000001
300560.0,0.466
300561.0,0.27
300562.0,0.24
300563.0,0.34500000000000003
300564.0,0.17200000000000001
300565.0,0.221
300566.0,0.634
300567.0,0.14100000000000001
300568.0,0.189
300569.0,0.129
300570.0,0.273
300571.0,0.302
300572.0,0.30100000000000005
300573.0,0.11500000000000002
300574.0,0.588
300575.0,0.437
300576.0,0.162
300577.0,0.33899999999999997
300578.0,0.158
300579.0,0.093
300580.0,0.182
300581.0,0.491
300582.0,0.35300000000000004
300583.0,0.374
300584.0,0.266
300585.0,0.374
300586.0,0.191
300587.0,0.632
300588.0,0.382
300589.0,0.298
300590.0,0.45099999999999996
300591.0,0.30199999999999994
300592.0,0.32999999999999996
300593.0,0.14100000000000001
300594.0,0.5700000000000001
300595.0,0.274
300596.0,0.6049999999999999
300597.0,0.625
300598.0,0.119
300599.0,0.417
300600.0,0.364
300601.0,0.298
300602.0,0.325
300603.0,0.196
300604.0,0.25
300605.0,0.281
300606.0,0.16699999999999998
300607.0,0.33499999999999996
300608.0,0.43500000000000005
300609.0,0.384
300610.0,0.22599999999999998
300611.0,0.24799999999999994
300612.0,0.20099999999999998
300613.0,0.4789999999999999
300614.0,0.388
300615.0,0.23200000000000004
300616.0,0.261
300617.0,0.371
300618.0,0.32300000000000006
300619.0,0.28500000000000003
300620.0,0.465
300621.0,0.42699999999999994
300622.0,0.516
300623.0,0.38499999999999995
300624.0,0.292
300625.0,0.16499999999999998
300626.0,0.4830000000000001
300627.0,0.325
300628.0,0.16899999999999998
300629.0,0.523
300630.0,0.179
300631.0,0.17600000000000002
300632.0,0.22999999999999998
300633.0,0.22000000000000003
300634.0,0.421
300635.0,0.149
300636.0,0.17400000000000002
300637.0,0.077
300638.0,0.238
300639.0,0.14900000000000002
300640.0,0.277
300641.0,0.061
300642.0,0.548
300643.0,0.40700000000000003
300644.0,0.367
300645.0,0.127
300646.0,0.30199999999999994
300647.0,0.273
300648.0,0.536
300649.0,0.348
300650.0,0.348
300651.0,0.126
300652.0,0.403
300653.0,0.39099999999999996
300654.0,0.15
300655.0,0.162
300656.0,0.167
300657.0,0.23000000000000004
300658.0,0.219
300659.0,0.14100000000000001
300660.0,0.127
300661.0,0.194
300662.0,0.44799999999999995
300663.0,0.09999999999999999
300664.0,0.24700000000000003
300665.0,0.263
300666.0,0.4779999999999999
300667.0,0.356
300668.0,0.32299999999999995
300669.0,0.227
300670.0,0.16099999999999998
300671.0,0.7299999999999999
300672.0,0.6569999999999999
300673.0,0.277
300674.0,0.11199999999999999
300675.0,0.301
300676.0,0.141
300677.0,0.138
300678.0,0.166
300679.0,0.246
300680.0,0.33599999999999997
300681.0,0.454
300682.0,0.28200000000000003
300683.0,0.45200000000000007
300684.0,0.6839999999999999
300685.0,0.395
300686.0,0.21400000000000002
300687.0,0.14
300688.0,0.348
300689.0,0.279
300690.0,0.207
300691.0,0.10799999999999998
300692.0,0.10200000000000001
300693.0,0.329
300694.0,0.39
300695.0,0.185
300696.0,0.434
300697.0,0.288
300698.0,0.198
300699.0,0.445
300700.0,0.15700000000000003
300701.0,0.188
300702.0,0.166
300703.0,0.278
300704.0,0.22400000000000003
300705.0,0.255
300706.0,0.136
300707.0,0.22199999999999998
300708.0,0.10199999999999998
300709.0,0.393
300710.0,0.392
300711.0,0.348
300712.0,0.11199999999999999
300713.0,0.39
300714.0,0.11100000000000002
300715.0,0.289
300716.0,0.659
300717.0,0.10599999999999998
300718.0,0.084
300719.0,0.503
300720.0,0.2919999999999999
300721.0,0.24
300722.0,0.08299999999999999
300723.0,0.429
300724.0,0.258
300725.0,0.219
300726.0,0.345
300727.0,0.43199999999999994
300728.0,0.03
300729.0,0.282
300730.0,0.118
300731.0,0.311
300732.0,0.20800000000000002
300733.0,0.343
300734.0,0.23400000000000004
300735.0,0.28600000000000003
300736.0,0.36
300737.0,0.545
300738.0,0.273
300739.0,0.44399999999999995
300740.0,0.314
300741.0,0.388
300742.0,0.194
300743.0,0.24299999999999997
300744.0,0.319
300745.0,0.236
300746.0,0.5029999999999999
300747.0,0.126
300748.0,0.132
300749.0,0.25
300750.0,0.585
300751.0,0.182
300752.0,0.32499999999999996
300753.0,0.5250000000000001
300754.0,0.063
300755.0,0.33899999999999997
300756.0,0.46699999999999997
300757.0,0.178
300758.0,0.197
300759.0,0.38000000000000006
300760.0,0.192
300761.0,0.437
300762.0,0.229
300763.0,0.43500000000000005
300764.0,0.274
300765.0,0.302
300766.0,0.253
300767.0,0.26399999999999996
300768.0,0.33599999999999997
300769.0,0.26
300770.0,0.32799999999999996
300771.0,0.37700000000000006
300772.0,0.475
300773.0,0.29500000000000004
300774.0,0.19699999999999998
300775.0,0.08800000000000001
300776.0,0.353
300777.0,0.369
300778.0,0.298
300779.0,0.16699999999999998
300780.0,0.158
300781.0,0.40700000000000003
300782.0,0.346
300783.0,0.329
300784.0,0.20800000000000002
300785.0,0.45899999999999996
300786.0,0.033999999999999996
300787.0,0.19999999999999998
300788.0,0.267
300789.0,0.309
300790.0,0.30100000000000005
300791.0,0.34900000000000003
300792.0,0.188
300793.0,0.248
300794.0,0.30900000000000005
300795.0,0.531
300796.0,0.16699999999999998
300797.0,0.516
300798.0,0.221
300799.0,0.176
300800.0,0.346
300801.0,0.309
300802.0,0.164
300803.0,0.199
300804.0,0.121
300805.0,0.49799999999999994
300806.0,0.097
300807.0,0.44699999999999995
300808.0,0.49399999999999994
300809.0,0.30000000000000004
300810.0,0.121
300811.0,0.364
300812.0,0.28200000000000003
300813.0,0.097
300814.0,0.193
300815.0,0.425
300816.0,0.25
300817.0,0.45199999999999996
300818.0,0.40700000000000003
300819.0,0.41
300820.0,0.23500000000000001
300821.0,0.26799999999999996
300822.0,0.11000000000000001
300823.0,0.5589999999999999
300824.0,0.25599999999999995
300825.0,0.6199999999999999
300826.0,0.5660000000000001
300827.0,0.193
300828.0,0.076
300829.0,0.258
300830.0,0.35600000000000004
300831.0,0.20400000000000001
300832.0,0.178
300833.0,0.304
300834.0,0.251
300835.0,0.11199999999999999
300836.0,0.49000000000000005
300837.0,0.32
300838.0,0.06999999999999999
300839.0,0.153
300840.0,0.251
300841.0,0.231
300842.0,0.354
300843.0,0.5599999999999999
300844.0,0.34099999999999997
300845.0,0.179
300846.0,0.5210000000000001
300847.0,0.385
300848.0,0.393
300849.0,0.233
300850.0,0.605
300851.0,0.326
300852.0,0.136
300853.0,0.21999999999999997
300854.0,0.31
300855.0,0.211
300856.0,0.35500000000000004
300857.0,0.286
300858.0,0.082
300859.0,0.34500000000000003
300860.0,0.258
300861.0,0.091
300862.0,0.38
300863.0,0.567
300864.0,0.45999999999999996
300865.0,0.043
300866.0,0.583
300867.0,0.567
300868.0,0.26399999999999996
300869.0,0.454
300870.0,0.163
300871.0,0.042
300872.0,0.712
300873.0,0.288
300874.0,0.081
300875.0,0.548
300876.0,0.39
300877.0,0.136
300878.0,0.542
300879.0,0.352
300880.0,0.184
300881.0,0.5970000000000001
300882.0,0.39499999999999996
300883.0,0.553
300884.0,0.41500000000000004
300885.0,0.36899999999999994
300886.0,0.337
300887.0,0.38
300888.0,0.34199999999999997
300889.0,0.33099999999999996
300890.0,0.39899999999999997
300891.0,0.43099999999999994
300892.0,0.238
300893.0,0.289
300894.0,0.36900000000000005
300895.0,0.34199999999999997
300896.0,0.125
300897.0,0.129
300898.0,0.346
300899.0,0.157
300900.0,0.36600000000000005
300901.0,0.089
300902.0,0.373
300903.0,0.139
300904.0,0.271
300905.0,0.139
300906.0,0.509
300907.0,0.273
300908.0,0.682
300909.0,0.181
300910.0,0.33399999999999996
300911.0,0.46299999999999997
300912.0,0.295
300913.0,0.575
300914.0,0.466
300915.0,0.087
300916.0,0.273
300917.0,0.27799999999999997
300918.0,0.414
300919.0,0.364
300920.0,0.31900000000000006
300921.0,0.23700000000000002
300922.0,0.6849999999999999
300923.0,0.135
300924.0,0.209
300925.0,0.10200000000000001
300926.0,0.501
300927.0,0.371
300928.0,0.587
300929.0,0.433
